"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Proteobacteria Gammaproteobacteria Enterobacterales Enterobacteriaceae",12662.2128118809,12.1028337740422,1.02721761660263,11.7821516866801,4.82455423967378e-32,1.25438410231518e-30
"Firmicutes Clostridia Clostridiales Lachnospiraceae",12571.5549660499,-4.22917575267792,0.438591530715012,-9.64262977395692,5.28172255297636e-22,6.86623931886927e-21
"Firmicutes Erysipelotrichia Erysipelotrichales Erysipelotrichaceae",3153.2890527364,4.37557057670256,0.56366490732106,7.76271596807118,8.31296447518198e-15,7.20456921182439e-14
"Firmicutes Clostridia unknown unknown",20.642920207064,8.2352454273254,1.94475496638426,4.23459282514988,2.28966192838088e-05,0.000148828025344757
"Firmicutes Clostridia Clostridiales Ruminococcaceae",2823.28925979328,-2.09447390478621,0.504813261448934,-4.14900729583564,3.33920169865046e-05,0.000166713258940452
"Firmicutes unknown unknown unknown",143.987691017991,-7.94833792085038,1.93086357991857,-4.11646788696775,3.84722905247198e-05,0.000166713258940452
"Firmicutes Negativicutes Acidaminococcales Acidaminococcaceae",6339.7773393687,1.33813732260101,0.367191947787511,3.64424473538666,0.0002681781471273,0.000996090260758543
"Proteobacteria Betaproteobacteria Burkholderiales Sutterellaceae",8485.34602179519,-1.7367724103499,0.513317866245928,-3.38342482222861,0.000715878034993927,0.00232660361373026
"Firmicutes Clostridia Clostridiales Clostridiales_Incertae_Sedis_XIII",43.2624118517195,2.93866556651431,1.00182503804601,2.93331216022108,0.00335366517638654,0.00968836606511667
"Firmicutes Clostridia Clostridiales Christensenellaceae",193.032732135399,-4.08110805029044,1.42155253227695,-2.87088092604892,0.00409329682345189,0.0106425717409749
"Proteobacteria Deltaproteobacteria Desulfovibrionales Desulfovibrionaceae",3555.40438320501,1.10534691213451,0.474105096685319,2.33143857735867,0.0197302453419142,0.0466351253536154
"Firmicutes Clostridia Clostridiales unknown",128.909129068173,-1.27211943733761,0.630638456925693,-2.01719293101642,0.0436753834943072,0.094629997570999
"Proteobacteria Betaproteobacteria Burkholderiales Oxalobacteraceae",32.1435731180938,-3.10317819731119,1.72371842080486,-1.80028139158727,0.071816217656285,0.139032059725973
"Bacteroidetes Bacteroidia Bacteroidales Rikenellaceae",1799.00051108447,-1.27188143386042,0.714018564460079,-1.78130023106918,0.0748634167755238,0.139032059725973
"Firmicutes Erysipelotrichia Erysipelotrichales Erysipelatoclostridiaceae",126.204266813263,1.46553280630374,0.889248103583269,1.64805839944814,0.0993406878723161,0.172190525645348
"Bacteroidetes Bacteroidia Bacteroidales Prevotellaceae",5208.25293254433,-1.20702006491748,0.777359170651981,-1.55271862799937,0.120490370034973,0.195796851306831
"Bacteroidetes Bacteroidia Bacteroidales Bacteroidaceae",112776.074531921,0.376116730590317,0.271472078101563,1.38547114392223,0.165908450058533,0.253742335383639
"Verrucomicrobia Verrucomicrobiae Verrucomicrobiales Akkermansiaceae",26012.9877346917,-0.906877237380356,0.713841787248213,-1.27041769420123,0.203935883728738,0.294574054274843
"Actinobacteria Coriobacteriia Coriobacteriales Coriobacteriaceae",3.6794098781055,-2.39784565199363,2.61897501875353,-0.915566446729555,0.359894336587981,0.492486986909868
"Proteobacteria unknown unknown unknown",446.144972801201,1.09475906557322,1.61504573700734,0.677850193643306,0.497866682200681,0.647226686860885
"Bacteroidetes Bacteroidia Bacteroidales Porphyromonadaceae",16846.3743267592,0.171310353274836,0.318070324644055,0.538592694765049,0.590167929335355,0.73068410298663
"Bacteroidetes Bacteroidia Bacteroidales Odoribacteraceae",523.985712000456,0.198273527940945,0.421740138843293,0.470131983369545,0.638260724885786,0.754308129410474
"Bacteroidetes Bacteroidia Bacteroidales Barnesiellaceae",1015.27836835821,-0.21371309589974,0.567821390718012,-0.376373802384408,0.706639019281794,0.798809326144637
"Firmicutes Bacilli Lactobacillales Streptococcaceae",42.9791108586708,-0.659814336411531,2.4845455203078,-0.265567417066196,0.790572382135276,0.856453413979882
"Firmicutes Clostridia Clostridiales Eubacteriaceae",37.8012851926391,0.174311876075667,1.10995603010389,0.157043947100636,0.875210213010981,0.91021862153142
"Firmicutes Clostridia Clostridiales Peptostreptococcaceae",20.6463954132571,-0.0608208828613735,2.68405710669576,-0.0226600554472732,0.981921438782505,0.981921438782505
