	OTU_1	OTU_2	OTU_3	OTU_4	OTU_5	OTU_6	OTU_7	OTU_8	OTU_9	OTU_10	OTU_12	OTU_13	OTU_16	OTU_17	OTU_18	OTU_19	OTU_21	OTU_23	OTU_24	OTU_25	OTU_27	OTU_29	OTU_30	OTU_31	OTU_32	OTU_33	OTU_34	OTU_35	OTU_37	OTU_38	OTU_39	OTU_40	OTU_42	OTU_43	OTU_44	OTU_45	OTU_46	OTU_47	OTU_52	OTU_53	OTU_54	OTU_55	OTU_57	OTU_58	OTU_59	OTU_61	OTU_62	OTU_63	OTU_65	OTU_66	OTU_67	OTU_68	OTU_69	OTU_71	OTU_73	OTU_75	OTU_76	OTU_78	OTU_80	OTU_82	OTU_84	OTU_85	OTU_86	OTU_87	OTU_88	OTU_90	OTU_92	OTU_94	OTU_95	OTU_96	OTU_99	OTU_100	OTU_103	OTU_104	OTU_106	OTU_111	OTU_113	OTU_115	OTU_116	OTU_118	OTU_120	OTU_121	OTU_133	OTU_134	OTU_136	OTU_137	OTU_139	OTU_146	OTU_150	OTU_151	OTU_152	OTU_153	OTU_160	OTU_182
OTU_1	0.0	0.0291572936983837	0.0291572936983837	0.08112239524938777	0.025915000564055823	6.64365725018359	0.21176742031131068	0.22817205431172213	5.068939341186763	4.943790467835169	0.11368532359836431	4.905121117817772	13.459483712888758	14.98817849374698	1.0251651254805794	4798.652418699334	27.25241794166433	1.2540981321056024	5.69405952656874	7.970942591239196	13.143744307453955	0.46624393082164867	3.4254139963742096	113.96053547318742	1.4826513322080639	21.74993006126208	24.567671251528967	7.25007825449761	21.390403299822	35.746296670295884	10.806548321779088	32.23862278752167	15.927950187027735	158.81843543846958	18.381357936926893	18.766185945582308	1.0700110976696107	30.34837375975648	15.541927031589191	22.409344367428147	13.69426149843397	7.420530250633457	10.566022505476665	111.04304468763306	6.243443914372629	4.189466875690485	5.400934079048213	167.92817731842575	19.23081837568832	68.62385136103475	8.423387615602309	16.152379712231983	12.222101896411377	10.916245205504605	19.81310207480384	17.675200325960763	25.88960796811077	193.3492891525774	10.962600312235539	28.50828937449695	123.32160972361223	25.76405313260944	1.931025908830849	42.76641616296346	43.24028320347307	14.151042859026502	8.922935700655296	10.514829510790676	3.6164174411371044	144.69909922167437	34.1231990212661	3.5724659882610137	24.678050274531504	17.5748208369319	19.80469122087423	5.855872024008357	18.469035199382642	19.428988914642495	17.45949758445013	6.137798014868204	11.055609029201982	22.206158064682818	23.4195405528292	22.03188816861314	23.06603260257721	3.5166828149019524	64.36807494852991	7.965915952199228	38.864197095903	49.67991006103477	50.03500468374714	14.07761659066679	17.245646368617702	18.985227447177163
OTU_2	0.042132959262899214	0.0	0.05187153157773353	0.10065231285381457	0.042132959262899214	6.629556710561413	0.23802276684082985	0.22160821867764693	4.708722948994533	4.649359748954619	0.1332544697143021	4.772538024129645	13.265656054278605	14.801846173235058	0.9873123834020706	1079.928923900502	26.827182043310156	1.2192097499985033	5.788283244575643	7.955866431417689	12.525140307291396	0.47290669048790834	3.3070631211370887	106.49031832597785	1.4614240201031012	21.435082687292354	24.328320723074803	7.085888947500278	21.053249795586243	35.30482936868207	10.663054623207282	31.135863931565932	15.727016753898026	135.25430673208527	18.159538170776393	18.573045165034287	1.0458483096428504	29.889974844649352	15.302025421423176	22.15100496334963	13.504947323421888	7.216162955767877	10.356340251811229	97.25905938762773	6.0737743958573684	4.074222057829025	5.22983615576344	148.66032819094013	18.99337614015585	65.95487299690899	8.147667743367256	15.906341334279846	11.796219015791348	10.75478047522479	19.59529755044005	17.428834610118464	25.69106242016822	166.57399407119019	10.783525053400853	27.38449160674723	112.19596824594413	25.39061487455517	1.8115050605478387	41.028617140178454	41.76829737956602	13.799381104088948	8.702885910144351	10.255071464977716	3.5724659882610137	131.43700085675806	32.58868788470905	3.472974509762601	24.209398528155912	17.283699353794205	19.14049609769944	5.75233353881747	18.191107913903714	19.050489481365165	17.22284256193479	6.000864751285793	10.783525053400853	21.84056440352597	22.465021663791283	21.40826614714027	22.14182361598219	3.4372922872041474	60.48309861708269	7.940801536472762	38.27344693300131	47.04294865394796	47.39518968855914	13.885144724910857	16.91327834011322	18.790431569882966
OTU_3	0.04537849988614862	0.06161595815906309	0.0	0.09739569419610548	0.03564382748519	6.610771839455889	0.22488980602264574	0.22160821867764693	5.012734458914675	5.004102529538525	0.13651828676333003	5.0429776386585425	13.4076355223444	14.967402237152251	1.0423993331756591	1554.290777261461	27.197559408681105	1.2540981321056024	5.604754282009672	7.8856597618613	12.712715415975785	0.3831869652359779	3.3977286098652413	107.87408675869065	1.4897330240567488	21.722798828424963	24.427805117578366	7.138859894793341	21.363631268445346	35.48926220850418	10.73181237073492	31.866805503086503	15.698448382969364	164.75662047397006	18.10438588368346	18.798518554908952	1.0700110976696107	30.154543481327234	15.612946543501574	22.409344367428147	13.498446999909358	7.49403092665896	10.5489445984719	113.89441329913514	6.21122949752732	4.214257089917563	5.392121953573749	157.0285113084008	19.025996789152142	67.40970962381031	8.37204561016479	16.050766695652428	12.0385790362073	10.951002229789946	19.81310207480384	17.775984132063947	25.837227601564628	176.7267101902341	10.800790201743574	28.50828937449695	119.80816666740647	25.74317992297313	1.9382964677313974	42.81877452663417	42.09233384807243	14.03766351342363	9.028552202522954	10.509148935189234	3.6364309300946362	135.25430673208527	32.87674342169005	3.5565102494406955	24.617790535821257	17.652000031092673	19.72073157020577	5.815290052844428	18.389316098074993	19.304954372929977	17.382910844073624	6.110333226195326	11.014868630711705	22.22456723782135	23.70949573088188	22.0501799385772	23.400316784304966	3.4928287144015706	62.94381242419193	7.95084354874007	38.72339140839944	48.87673182688414	49.951176768804864	13.81255479985399	17.154556744248442	18.5409967970761
OTU_4	0.02267335634259382	0.03240023594044617	0.02267335634259382	0.0	0.025915000564055823	5.873936158095557	0.11368532359836431	0.22488980602264574	4.598628096894144	5.51143369807558	0.10065231285381457	9.161335073664308	12.093477076408732	12.794485635672487	1.0458483096428504	320.60747186916626	22.89567070578235	1.2575909571457657	6.280326330724991	7.148506261683659	11.856560667274197	0.39644783077692	2.8835645400006187	79.67036334189692	1.3170802123490204	19.880486659506744	20.89501719084679	6.405326375640088	18.18321178027598	29.497293700130598	9.42407611538546	27.717250065878023	13.93808089707614	97.41498588533278	16.000119622012093	16.681771363998173	0.9941883158052676	25.826762829305355	13.885144724910857	18.9282589143623	11.652068694386868	8.11726211226191	9.532275239838254	74.38623983805932	5.95543650068694	4.094748168994021	4.909413753637456	123.17198027101432	16.853325646628285	54.33946594163873	7.381440611969437	14.144358151659995	10.691677006024705	10.61733787385513	16.6669100984116	15.071466222074553	21.867813934411373	132.52180109888562	9.559412617392882	24.348189710783785	90.70378294380501	22.059330437256044	1.8838422896802274	36.88298950838628	38.583141289149964	11.941316526166041	8.147667743367256	9.505172968852262	3.465038982204919	105.13359039789752	30.457932355482097	3.4372922872041474	22.215361099045243	15.022846146893578	17.520936959652296	5.667223877757171	16.386247296707896	17.25325229872243	15.506496057816008	5.555814798723009	9.570277413537454	19.075005529610173	20.616017142941853	21.20355738471262	24.209398528155912	3.3031315695803722	58.62973445154073	7.047453755437924	36.19356167847611	44.80869196479738	43.8455754198308	12.19140948341515	15.323096525501237	16.51140879036852
OTU_5	0.048624690592647554	0.042132959262899214	0.042132959262899214	0.08762975674537797	0.0	6.629556710561413	0.22488980602264574	0.20848847474721882	5.051627537697425	4.845127855514653	0.12672880157370978	4.935190346555385	13.4076355223444	15.022846146893578	1.0423993331756591	1990.621895827102	27.28538159093424	1.2261816328121005	5.618123343147984	7.940801536472762	12.800787941190235	0.4529265186799624	3.4293725508644637	108.97642501385988	1.4720343472514363	21.795209316420856	24.48766351296437	7.196808843233823	21.38147632556024	35.80368010110869	10.749036154433565	32.00733474996071	15.884751809665003	162.8543338039727	18.325720606388128	18.774265266430795	1.0561995128690427	30.482330712010242	15.52774835069659	22.35378002585053	13.622269019145488	7.342427704285496	10.367622051641257	112.19596824594413	6.261876319012266	4.205989950303004	5.405341684344461	161.5676688161996	19.20615362708402	67.53289177853664	8.46970618863801	16.050766695652428	12.209819858785453	10.795033617411496	19.88892197148027	17.698422152425017	26.036775815713916	183.1304046716975	10.875765771119825	28.47396073253511	121.83814668951868	25.784941342755726	1.898346493785324	42.24681552764209	42.10946688294417	14.137675365186409	8.786437282786995	10.40715531506045	3.5764571378104604	140.35273902604777	32.91622178743805	3.4293725508644637	24.597732237250213	17.59023761623162	19.80469122087423	5.842335118898507	18.41320556393752	19.35449683705024	17.413517270741465	5.959974484370207	10.968401682702368	22.24298883489992	23.47729145992789	22.04103251621326	22.92399160076541	3.3977286098652413	63.4800639238796	7.945821917247575	38.87987661005673	49.327862691520835	49.84663141387305	13.93145725001541	17.13940764897504	18.766185945582308
OTU_6	13.713934945417003	12.631240764986453	14.843126524936695	13.984499544679045	13.924835497590562	0.0	13.543987989828636	13.414110129307181	21.07088924927622	23.18019193322505	13.073461086882348	39.930211435332836	2.0696956334086543	1.9237584310019822	13.944706439586025	31.752282569079306	3.9027108043532226	1.4014242897621152	22.81088182789408	4.742730340559311	19.379303711170895	15.344186265579363	8.011200853011395	40.31987079561941	2.0623692784808987	8.036403097773297	3.931183813836458	4.016871697141897	10.081784891567358	3.4769435917353877	1.0079486886740285	23.9534374893445	1.2122407603824634	808.3551696073313	1.2680737878622734	2.279815445682377	1.7934684691150926	13.446510657144273	10.283153496318791	3.540568671471338	2.4213256287979346	34.01410790604744	9.10280581311852	372.7364910102092	16.159654107346935	16.771128474188256	13.047957342366345	153.01495756299556	5.103611047642602	50.818583479523376	15.071466222074553	2.1394518269502716	13.124554604005484	14.137675365186409	6.799438865322112	8.066687349217853	4.87510032645242	191.16694126031283	3.992348191816141	22.61404930399729	124.45307371654913	7.230690970935583	16.98089993279527	37.25538585820824	24.48766351296437	26.100075611436694	9.337918327842845	3.080456601381609	2.328097090548112	125.06327180768164	27.0553985611556	4.334551986282034	8.944015864742168	8.875583898585157	18.847094207686876	18.693586766713274	3.150474077679861	2.268692604221642	1.8115050605478387	2.719249070026226	3.1193210814889296	12.775589266910906	31.148325411086354	30.54340959093786	26.089516118694068	3.8337476804688024	26.827182043310156	8.480013493507558	35.31898090884794	88.49786894264037	64.89128600374464	2.179966306921028	3.465038982204919	3.624420166177834
OTU_7	0.10390958492618209	0.09413972875646033	0.11694521129688941	0.1757352833343363	0.11694521129688941	6.545167065998873	0.0	0.2774852279256668	5.173147483276372	4.956698087590359	0.18555432315768142	5.1296570022895995	13.4076355223444	14.712652592957147	1.1115144242755377	2620.7334515500615	27.000901831271467	1.2680737878622734	5.73886985766254	8.102076404153594	13.220665287755857	0.5664700591346138	3.4809135528934605	113.96053547318742	1.5039053006279344	21.83148731040674	24.12053376234545	7.279194800768313	20.938876588817273	35.546213192904524	10.703136623512536	32.7585942844394	15.855995798035579	156.14605890531212	18.2622842775148	18.75003495959049	1.0942088571666877	30.263425333624546	15.127154324116027	22.06848401380192	13.81255479985399	7.622077446600928	10.5489445984719	110.09622989631171	6.284941587715107	4.297134509025907	5.440639595699537	169.4266512313155	19.23904520191284	67.81116678545318	8.53162816269888	16.014579399389227	12.394763803868946	11.172432932171333	19.570283205163282	17.21524595068074	25.54562950305506	195.0941158380503	11.0090548134596	28.405419467303744	122.4281265360764	25.53526931249915	2.000220894035074	42.92371047950387	43.34639986158953	14.197889665233484	9.023258546780369	10.571718161912058	3.6164174411371044	146.55884038452535	33.8240573517432	3.5884359068092326	24.57768805430097	17.11670137622463	19.72911537308276	6.014514235617273	18.4770208844131	19.428988914642495	17.467169229298314	6.169889863425844	10.945205516564426	21.967963698726983	23.34272488844733	22.418616063445736	23.05654050183969	3.4690063066830756	65.27269432416915	7.970942591239196	38.911256355625795	49.53458257612616	50.456718298835426	14.110963411671364	17.02608418639268	18.71776357659548
OTU_8	0.46291356469574063	0.33025067240681666	0.48957542584218383	0.3997647252429336	0.4196802036240612	6.634255757725537	0.6336281051452997	0.0	5.595846801365404	5.756823546973338	0.5329934320115802	5.689584289034221	13.38822268467398	14.87068692320257	1.4826513322080639	948.4756704926374	26.697557916855086	1.275065973600215	6.096615518911654	7.820686401908137	13.162950207022934	1.0527483992689006	3.5326031869158863	111.17023837312497	1.5322854774231867	21.659598287324894	24.229184236927612	7.023469765259061	21.247926602113	34.93895511376361	10.509148935189234	31.32330106154253	15.43579109287387	173.92812162185322	17.931831279963152	18.222717131545735	1.1115144242755377	30.058076936778217	15.755619104453126	22.14182361598219	13.310735710263856	7.880654353322831	10.668776055241281	119.87974521979213	6.780490014538451	4.725718850279658	5.640426043387329	157.69579145054843	18.693586766713274	67.44047667448201	8.656037178264521	15.627175719731706	12.283613743012173	10.904671921838826	19.79628307793702	17.783753549454183	25.774495361608384	178.22315781862844	10.509148935189234	28.657495563416074	122.4281265360764	25.587107365334425	2.3914380331507665	42.88869929783262	42.609777694858934	14.49452958361607	9.440270346263747	10.260684912517487	3.648449712770034	134.82139830637095	33.08784822776065	3.584442096789093	24.97111151339635	17.621099746468367	19.89736000759782	6.303413643768737	17.986606897401128	19.01783774287596	17.00348172152497	6.023619288384472	10.58311400954115	22.215361099045243	24.081127854102093	22.17856757238292	23.59315271960514	3.5206615840026734	61.39762114516323	8.056587555773685	39.25826676176053	51.032926224135664	51.901457980747395	13.773056247747624	16.830880976609524	18.437117528119803
OTU_9	0.03564382748519	0.04537849988614862	0.03240023594044617	1.3556855546167224	0.0291572936983837	5.2998422944535735	0.13651828676333003	0.20521018912990444	0.0	4.342877354931413	0.08112239524938777	6.382117251923971	10.657334712223937	11.760092999660225	0.7619858968307386	120.52699520955059	17.47484323683355	0.9941883158052676	5.676164888472324	6.04640083063043	8.178119080043597	0.3104436539049009	2.451264666089934	46.84860018513139	1.2401340852416791	17.048707355808357	16.7115209361398	5.339335433082491	13.355904519404042	23.70949573088188	8.228973156030742	21.20355738471262	11.712016814227388	50.32975168564686	13.61573540574534	14.17780091399546	0.9838754799411837	19.71235046525409	10.62304715444729	15.605835118831648	9.651943218648531	6.101187001110777	8.147667743367256	42.557709907776044	4.913707378315888	3.3740323437558972	3.7006239617587333	70.19184650241989	14.19119148839664	38.02763124744235	5.081933709477527	11.640098632007836	9.651943218648531	9.926474637197822	13.87192958764531	11.12562802097899	18.621193445629316	74.49197183760627	7.7957524633882125	20.14325401727514	56.87350894535842	17.101575428775224	1.390858188387188	27.307377615010726	31.223197113776642	9.488928429085021	6.7001615248313	7.7957524633882125	2.76113727629059	62.1643947408965	25.10346348673313	2.7993043481949758	18.573045165034287	10.922034169114342	15.570309592451805	4.662064426492702	13.66150972283461	14.251544541073597	12.920866834329765	4.305442909255576	7.415639841838577	14.18449523826103	15.884751809665003	16.793518646201633	16.89077897287325	2.6471315223503162	41.73435226368503	5.618123343147984	30.887657171213885	31.905070777832886	32.53658720406801	9.827231046251315	12.933543867930558	13.137345941080842
OTU_10	0.016192013859182453	0.025915000564055823	0.009713264690758944	0.06161595815906309	0.006474862113323809	4.785327409022425	0.11042609010166513	0.1724635862409574	2.473752782583322	0.0	0.055119023036822326	6.610771839455889	9.45107347444224	9.316434359249232	0.6302636985993061	72.14567964746625	15.203939287419209	0.9221321084179868	4.700230837530149	5.662754948185762	8.6456408597438	0.1332544697143021	2.194722442323666	39.48085620338711	1.0389510686449872	14.548870636276597	13.733625204917042	4.793858560139194	10.031739491336198	19.939591096570105	7.736037055382424	16.55573700484392	11.384307718724505	43.989408231577606	12.92720446412809	13.362364499656078	0.8913460715996232	15.992892973972872	8.485169097344237	13.727059915696104	9.755844285741183	4.712970464019564	7.06666198616889	37.93589084741809	3.8824002732137557	2.6547088794649794	3.103765067555343	52.03330042197595	13.227087107870277	32.82417981312917	4.918001992194799	11.342948501443937	8.500643720375239	7.489122434277338	10.841129326205428	9.023258546780369	14.740060823664447	55.16011373980397	7.915718377019757	17.31418379588679	46.29033125662605	13.452996266765119	1.4472872630096583	21.65058169286698	24.728364162323917	9.065645740074055	5.851358656700704	7.279194800768313	2.7649502550142193	48.97882351767503	19.77947491979865	2.552690462832418	16.57053094881409	8.676845635217488	12.124034679694583	5.15573919058554	13.401162746435627	13.491948518370053	12.593736325645303	4.359539428259196	7.518591534564792	11.718020607814793	12.283613743012173	18.51698697196924	16.41563935880358	2.365328481035347	34.301238867081764	5.436223749483676	25.021943913412226	27.550408842894726	26.9030591947906	9.586585169772595	11.983816398132976	12.456753278330066
