	OTU_1	OTU_2	OTU_3	OTU_4	OTU_5	OTU_6	OTU_7	OTU_8	OTU_9	OTU_10	OTU_11	OTU_12	OTU_13	OTU_14	OTU_15	OTU_16	OTU_17	OTU_18	OTU_20	OTU_21	OTU_22	OTU_23	OTU_24	OTU_25	OTU_27	OTU_28	OTU_30	OTU_31	OTU_33	OTU_34	OTU_35	OTU_36	OTU_37	OTU_38	OTU_39	OTU_40	OTU_41	OTU_42	OTU_45	OTU_46	OTU_47	OTU_48	OTU_50	OTU_51	OTU_52	OTU_53	OTU_55	OTU_56	OTU_57	OTU_59	OTU_61	OTU_62	OTU_63	OTU_64	OTU_66	OTU_68	OTU_70	OTU_71	OTU_72	OTU_73	OTU_74	OTU_76	OTU_78	OTU_79	OTU_80	OTU_84	OTU_85	OTU_87	OTU_88	OTU_89	OTU_90	OTU_91	OTU_92	OTU_96	OTU_97	OTU_100	OTU_101	OTU_105	OTU_108	OTU_109	OTU_110	OTU_111	OTU_112	OTU_113	OTU_114	OTU_119	OTU_122	OTU_124	OTU_125	OTU_126	OTU_129	OTU_130	OTU_131	OTU_136	OTU_139	OTU_140	OTU_141	OTU_143	OTU_144	OTU_147	OTU_149	OTU_154	OTU_155	OTU_158	OTU_161	OTU_162	OTU_165	OTU_168	OTU_181	OTU_183	OTU_190	OTU_195	OTU_201
OTU_1	0.0	0.19572564126292533	0.8814136891433275	0.10293169020784636	0.7850141823238362	164.44411039390928	2.684290692285498	22.703064499558494	0.20646386704132688	0.3394368183638755	10.932222621535246	1.9215855153405723	1.459260601519211	11.096510075189148	0.6560518776819612	4.616881166060058	14.610311515567606	330.59429803170076	15.428824085333218	10.434384073248141	0.06026673625183989	9.664311724001514	4.134323129263392	10.68495767353294	11.157653393173561	1.4746147745149942	11.268117644151491	2.8364592681532748	13.606552054807606	18.748383530593575	11.127061642397056	0.07803132901823182	15.276037950451679	13.39716185547783	12.825532316762565	7.192273432768596	4.116674065759207	15.501903721044599	31.535785858614155	7.953709083850624	55.79902791192321	0.8479865424612132	9.87175287852831	74.38205741027494	16.70810392534522	13.886263774714298	47.10517685303842	4.712083472104571	7.023860210729138	15.751954354356702	4.374138207550096	12.15190337558407	9.710245269369029	19.207756038545202	11.108725885112563	22.731686844321796	11.752917435564292	18.64918217810809	1.5901801957152288	40.48993706764327	1.4324215518543322	11.652651750015602	31.08323975491561	14.89448921436799	12.428127438879514	24.179611660352244	41.51223234853684	16.056773523807404	15.239795609579854	0.47340693206966983	16.70043556230228	15.45803073974339	26.265612290315854	12.100864558660886	11.746638310361318	4.369670744029602	33.02361732031956	134.92086518238057	29.038072261011816	20.03720874501502	125.54946636825616	7.192273432768596	19.743619283520278	36.00475597924123	17.85244473217551	6.690998786622138	26.8292780915977	6.432401389375735	7.538350928816098	7.590487321234336	43.50080713335182	46.57023334207057	24.654638333865893	27.82960016040731	69.71989164971517	10.799214856119205	10.392886535003477	97.80741849541832	12.74683326305453	324.63726767369366	43.29033609274254	16.274580577128987	0.3827767857024669	54.73085118795759	7.517531769981387	46.627216647700074	21.78332390656722	56.70072235246725	28.583856019665916	101.94240252595857	15.545852476061356	43.34284850031614	10.139612822369408
OTU_2	0.31060180058381	0.0	0.8814136891433275	0.07092335588849671	0.6340363199869031	145.54357357298915	2.6392847285967918	22.164546417266845	0.16712202005957136	0.31420363234217796	10.799214856119205	1.8862146431125015	1.4554240564708116	10.889818954676443	0.6450407363116195	4.625928573512438	14.702316308115526	301.0232624112586	15.254286322286765	10.619066769362268	0.042519929421337435	9.62992291877646	4.085826101389008	10.90192636436723	10.968630515595942	1.4171024978178417	10.835413891734001	2.8405888148591742	13.756245256605924	18.897870336260265	11.305055661488222	0.04606786919482109	14.994716067049964	13.599769481905726	13.056548065110176	7.248708771109851	4.143153575581002	15.21807508182441	31.070756375696217	7.985583919251196	55.21537595019585	0.833149800954224	9.698753104798326	67.57914529048756	15.989551143869903	13.99628781794751	44.4800524266703	4.771245625393953	7.135987286621948	15.145807725448307	3.849465600530106	11.834698558637552	10.016936697706164	19.090086834607906	11.231238019148847	22.484559538148496	11.822098384372078	18.607955494581642	1.5323070583379597	39.84469309097658	1.2494303048587547	11.366749161620138	30.26927247724285	14.808897310022921	12.570696269967637	23.88031321998022	42.016845123713324	15.974636686473028	15.305069202443551	0.4262220216592272	16.274580577128987	15.341405085321133	25.42855214537422	12.363603242378044	11.354397423738753	4.320594815095998	32.08446864969517	132.73634559387224	29.558327056638966	20.176453118281465	118.54902178554124	6.791312859029723	19.8382631837373	35.1790451890277	18.272254643421583	6.806401234174849	25.775430320661677	6.050410035012342	7.362029403377106	7.79503502525803	42.80357724628411	45.7434833491914	23.90017285067492	27.203434637603813	65.17973301709584	10.696958119492544	10.422519959678795	92.23547905159637	12.603216917417004	266.5781412167584	43.50080713335182	16.02687520731043	0.37193193989383844	54.002411838414226	7.56440330502509	44.58835182601271	21.727958433525004	55.401330040577704	28.284586520599948	90.9145794172071	14.966039077490823	41.864767324671924	9.987825471083479
OTU_3	0.3430444709695624	0.2172085752983149	0.0	0.12430270051104819	0.7222602977216298	132.89623822362236	2.2389685252604057	20.32516888197997	0.15283744574665803	0.2207915862827844	9.538475560630696	1.8901414280310174	1.314031336095502	9.860178269791094	0.45887526208570323	4.063821318395837	12.286403687754731	139.72431017344053	13.511766606002253	8.022830529844091	0.18857042255786394	8.880892382317974	2.935815249586707	8.94189552858848	9.877542403658381	1.015741233427878	9.790854741858269	2.5089611841394546	11.379107428766954	15.729792267569449	9.283260292175182	0.1778429878812053	13.53881072113808	11.114836197921166	10.54143825831095	6.103857427538674	3.203307121956236	13.09637322142211	26.373215024833613	6.97816027858598	44.15690688244225	0.6780943602335563	8.903055910213181	69.97022959848104	15.35595402701132	11.540361428560788	37.5648310400876	4.218371979474343	6.551357983766071	13.545576424305876	4.121084853819285	11.206683974325934	8.442233507205982	15.648695351588021	9.351033766077384	19.249904031927095	10.577234226239257	15.788933898060762	1.3941478005392773	32.72078234073918	1.2532240701200117	10.151330842549754	26.19051318327727	12.818964235178978	11.07819839005382	20.954977919775565	33.58362582161843	14.837395551236876	12.779593292897607	0.43709982382870044	14.966039077490823	13.289788174170896	23.339339318642896	10.2511780765355	10.35146408600987	3.7973249026819516	28.688105792519842	93.16265837335412	24.099503586728158	17.35254584138658	99.3285243928349	7.084947029930899	16.06425353661813	29.929944171994254	16.086706631072662	5.746935273734596	24.259935767884638	6.11358995058685	7.054381641383316	6.7360810125922415	34.5376283169155	42.648395551353175	21.107895776199303	24.86934176505383	60.75364798800488	10.122047094201688	9.25508190509272	79.77603548114831	11.91676390964824	215.60750490355406	36.614849864050846	14.887345409310065	0.3610936673830029	44.10330333697676	6.646012947404317	39.336345471521604	18.239726679044082	45.3547498340902	24.43134579764396	85.06790636589426	14.023870639732657	36.570926152510125	10.028591649268298
OTU_4	0.5207163282914439	0.3286182299282506	1.0269801187402223	0.0	0.8257359850742988	235.80276716152412	2.9856871686991946	23.183814409256595	0.2100447158951043	0.4153508227690959	10.980779201419832	2.0716722014780355	1.397971594966398	11.329713515085501	0.6633963777769167	4.436788274975567	14.596186920622994	313.63049381755593	15.145807725448307	10.046085299122309	0.2710295595239167	9.721743293552008	3.6245189077925604	10.696958119492544	10.745022478984502	1.4439192130138494	10.739008952255183	3.0315172478792674	13.350127643233392	18.451866115063023	11.133176775331293	0.26025235065480706	14.751997732920758	13.376993225281948	12.668390697299918	7.023860210729138	4.019885265047557	15.023425736939087	30.921320713045166	7.80030544136904	53.88965557400104	0.8814136891433275	9.618471646359534	77.96848496436232	16.769532203622248	13.565884764745494	44.35407323579485	4.771245625393953	7.120662334594927	15.81855605895581	3.9235695488983713	12.196652414947739	9.808165703287472	18.51747783869248	10.84749284874474	22.239524826002395	11.967407579925782	18.166682742693197	1.6095115782474165	40.34379407065975	1.3445107099169307	11.496837606075566	29.990281045040955	14.511606647342141	12.570696269967637	23.702173426934614	40.457412124798864	16.68510560640156	14.808897310022921	0.5571931905734666	16.441047679302503	15.232553362376603	26.265612290315854	12.177463944381888	11.366749161620138	4.26719542100798	34.87081894421878	133.7002850120217	28.479944903356184	19.967847927454095	134.02405914241976	7.105348423599627	19.031442225971773	35.68929077890236	18.443675877657572	6.581202940529917	27.1149935366134	6.230737341970448	7.658454252851501	7.455195276482586	42.90737503190532	50.88607278453107	23.920045794344784	28.45689936863069	67.45944764459527	10.853534694744623	10.5116508440135	99.68846139774648	12.858399587999868	301.0232624112586	42.89005626844143	16.53230085230895	0.5389455013455816	54.31964994487173	7.496732794528968	45.89255866005507	21.361577977964483	57.42528157308746	28.056277660402888	99.84330956280506	15.421527663413091	42.57962344283614	10.36920738262522
OTU_5	0.3430444709695624	0.13856434383556215	0.8220302150371113	0.12786703785437123	0.0	80.75875177317562	2.254979470101857	17.032226582370196	0.2315449469797072	0.29260353662487487	8.627596889699667	1.6172497913953006	1.4017961844438203	9.097937540313755	0.6854478462577344	3.689142262744226	11.69646546001675	75.62165001753682	11.621406129440167	8.518370211094062	0.08869863305353348	7.674169466592513	3.3978848114207847	8.622122651237031	8.842159532824818	1.306419393763595	8.775917804451646	2.2269692513083585	10.571264357562036	14.702316308115526	8.958561938406882	0.08869863305353348	11.546585714504676	10.333734543888022	9.964563351355455	5.499776420721434	3.3045817208024624	11.99277009815756	22.674470331016447	6.72605439457464	38.617515148904594	0.8405666527947878	7.40856163894678	45.391611511525696	13.336705949103806	10.950419417610886	34.842931834263396	3.954164353674448	5.504501464748368	12.668390697299918	3.7150515866234106	9.750514019242003	7.816124410980709	15.29780827093527	8.880892382317974	17.164568530677652	9.125917849828644	14.511606647342141	1.5901801957152288	29.07327927021912	1.22289592722038	9.159540714207939	22.267692117993775	11.434800569565333	9.458763328710043	18.158579029978558	29.76159185560159	11.87885218118717	11.621406129440167	0.3322236980637395	13.216242511433931	11.403843571576488	19.393695238822588	9.373670643565085	9.125917849828644	3.7929860984867525	26.611268166300025	74.17814506600503	22.361782272540697	15.656057164647295	88.6132909209599	5.905341780788168	15.575193839577727	25.87072124400964	13.982507951204678	5.523412565813389	20.483502734595397	4.571705425596622	5.761285630663233	6.791312859029723	29.582174709161453	37.67025818694952	17.518132522359025	23.388110364903486	58.68355319569081	8.458526279388698	7.969640643641929	68.88371385112117	10.040252585401193	190.45962568196472	30.550655116055754	12.544711466576969	0.41172855616200144	40.02103869602084	6.22584299908118	33.66437631575694	16.692769456319848	38.52477295625138	21.45273174051881	83.41003288515428	11.31738133398389	31.095727824489778	8.594771869954657
OTU_6	0.08514215217728915	0.07803132901823182	0.06026673625183989	0.11361397941688559	0.8554094718202506	0.0	0.1171761715075625	1.733712618563312	0.07092335588849671	0.07803132901823182	0.1564075132470705	0.06737043754922727	0.19930432994249317	0.5025056432424321	0.08158638423697272	1.1020837168163207	0.18499389209838285	0.18141808061175524	0.3394368183638755	0.23513084385260227	0.07803132901823182	1.6056436850667133	0.0744769863068	0.3683184523189922	0.4153508227690959	0.1778429878812053	0.40448622114743243	0.24589286744505393	0.3178061909357308	0.7998115107912394	0.35387180125720896	0.07803132901823182	0.47340693206966983	0.35387180125720896	0.5535421700799735	0.32501348950860304	0.31060180058381	0.46613962477069726	1.547722176445338	0.5608449528427609	0.5571931905734666	0.7517643948507814	0.41897382240596015	1.4669360889572198	5.7517176138720165	0.5207163282914439	0.3178061909357308	0.6157105539332115	1.4439192130138494	0.9970251652488794	0.24230480386714365	1.3750407454858289	0.37193193989383844	0.40086615229533823	0.48431341808703304	0.6450407363116195	1.8469922428268615	0.48431341808703304	0.3791611063640737	0.9111785210460894	0.9858047582943286	1.9806863708374578	1.3559535295509073	0.3827767857024669	1.1209080427758669	0.37193193989383844	0.5316516117618006	1.3635860372085895	0.41897382240596015	0.28900606126193656	1.5670091839457583	0.6340363199869031	1.1246752386725998	0.3286182299282506	0.43709982382870044	0.4153508227690959	1.4439192130138494	0.5316516117618006	1.4400858615931633	0.9633846909003968	25.42855214537422	0.8814136891433275	0.4153508227690959	1.3559535295509073	1.1812766076304881	0.5207163282914439	6.506670045663888	0.8776965167435015	2.127272114025235	0.4262220216592272	1.648235038390386	17.289737505060593	1.1359814921023756	7.387868146270698	23.183814409256595	2.4158414893667293	1.4822966601917758	24.10950531137091	1.2266841993896072	51.24511955695191	2.5252027593580104	1.8313263838318314	0.25666139508077257	2.3111252330525827	0.48795038767406135	8.038812951657148	1.4017961844438203	0.9708549753510822	2.6433717827952825	31.968884902237512	1.6559894589131015	5.339772041125536	2.163102148015204
OTU_7	0.3034003166929489	0.17426861369004454	0.8294425136356983	0.07092335588849671	0.6744187412639656	139.55118603625635	0.0	20.29010536815345	0.21362628524160882	0.2818132862090948	8.523818669314617	1.4400858615931633	1.2001827445184072	8.660470938600385	0.5718046925667328	3.9017452321795654	12.950666786260902	160.67990795102995	12.91108052609334	8.436805273386096	0.09937235544264703	9.204450286085528	3.8799451324122884	8.858751023492928	9.618471646359534	1.0082524962435135	9.475820701143006	2.6188626260745296	11.379107428766954	15.95228122820747	9.300184404391572	0.09225582708014402	13.09637322142211	11.212820060520652	11.096510075189148	6.1428149320718495	3.4916389387329327	12.891311698624943	26.633000385982694	6.957880793188376	45.83659126511698	0.5827711164173915	8.129602750990681	61.97033093670166	15.582534463001021	11.897800446861758	38.881553047232714	4.540143062954435	6.636029152715856	13.763071228806613	3.7453225855424512	10.757054237249553	8.594771869954657	16.40312012020133	8.947449606528465	19.368265353400716	11.2373805741696	16.169202562514062	1.211535812260535	35.1790451890277	1.1510673923937385	9.739001326406603	27.470265994872573	12.963876629511244	11.496837606075566	21.143997150234167	36.3375684524992	14.808897310022921	13.694896713110126	0.40086615229533823	14.385271555606188	13.22291929674984	24.370735766857734	10.245292591988122	9.999465481359085	3.8712318642248533	32.57689393931416	102.20937989204394	24.848827689699476	17.700686438282595	111.09415678730181	6.230737341970448	17.117783376565747	30.45250976207709	16.40312012020133	5.36791705549579	24.451576470753874	5.523412565813389	7.110451834553386	6.387966446181352	38.29393120876665	41.9153934858207	21.48013499602044	24.736249469336133	59.414374231248665	10.18065229853154	9.92391197804201	82.14745394156328	11.57773192572091	223.88217279889187	36.83527518380312	14.915932815136742	0.3683184523189922	47.24000559926532	6.551357983766071	40.23051589958856	18.72354906356653	49.703630091514775	25.376337768027263	85.19103276550679	14.617376806807387	37.19077656086053	9.675786336585842
OTU_8	0.09225582708014402	0.09581373447164507	0.05316588070359519	0.09581373447164507	0.14569946160485533	4.499636065787863	0.04961651955107531	0.0	0.11361397941688559	0.07092335588849671	0.2782179860806359	0.10649173898202566	0.20288373846288968	0.8702644570908162	0.08514215217728915	0.23513084385260227	0.29620173750467566	0.48431341808703304	0.2998006641208379	0.3394368183638755	0.06026673625183989	1.4285905930382465	0.15997829798856794	0.31420363234217796	0.6744187412639656	0.12073907846721205	0.3791611063640737	0.2494816536943797	0.31060180058381	0.5608449528427609	0.29620173750467566	0.05316588070359519	0.3610936673830029	0.31060180058381	0.32501348950860304	0.22437531841266692	0.18499389209838285	0.3430444709695624	0.918627363378993	0.37193193989383844	0.9074552458553812	0.1421315445315657	0.4915880947587246	3.0273463542800227	4.019885265047557	0.4225975552951289	1.3254551723620613	0.5535421700799735	0.8442762177831317	0.9111785210460894	0.5535421700799735	0.8925697794480754	0.39724681558377434	0.47704169050895523	0.3394368183638755	0.7739241244542213	1.1397517992948263	0.5280057773763218	0.20288373846288968	1.0007668392595335	0.21362628524160882	0.7038446858470345	0.7813167407078628	0.37193193989383844	0.5718046925667328	1.0419760976189953	0.7333186874999542	1.0983211806471098	0.46977291023154744	0.11005250198005374	1.3559535295509073	0.5644974571139386	1.9137195218539695	0.3322236980637395	0.6340363199869031	0.3034003166929489	2.8199499985110754	1.4247604312592599	1.2570186210839216	0.8368578472628855	10.05775522075772	1.1586150164732083	0.3900103376939869	0.9970251652488794	1.5554345632842157	0.32501348950860304	2.704783181672282	0.9708549753510822	1.0983211806471098	0.37193193989383844	1.079520131714192	7.674169466592513	1.0532311889646793	4.369670744029602	10.672963475365066	2.2910539597234663	0.9970251652488794	8.836631800492752	1.0494787192594357	16.800300696052265	1.4554240564708116	1.4132747256582971	0.08514215217728915	2.063742806454258	0.4153508227690959	4.196219224123205	1.1888367174384449	1.4285905930382465	1.5785910591486119	12.441053207774564	1.5323070583379597	3.2496587628355327	2.351331994086402
OTU_9	0.7850141823238362	0.5974034229883809	0.9260792632151632	0.350261962195442	0.9409922429304183	310.8984292507777	3.3045817208024624	23.13538165830768	0.0	0.5462423535165211	9.848609579299426	2.1352284339706036	1.397971594966398	11.690201362631042	0.5974034229883809	4.0682203122532075	12.990317986294768	198.36588073766302	14.099882509052895	8.91414599796946	0.5097877005018361	9.334071126741694	2.9482710733884447	10.016936697706164	10.446254333230428	1.4094477495416269	9.912310680917994	3.127698381121921	12.318539814929249	16.236896160523962	10.499746693227095	0.5280057773763218	12.864978420039186	12.629265205886897	11.81580081828261	6.4620772332577605	3.823377919518101	13.030034286123463	27.86349847394552	7.1973977442031485	46.68427924364352	0.9858047582943286	9.413340345631608	85.27325696417972	18.021190157127403	12.701044009764695	42.89005626844143	4.320594815095998	6.586181229882175	15.377793092546552	3.9192027462617776	12.363603242378044	9.193214406802474	15.788933898060762	10.116194863047959	20.687132574308276	10.553364051598416	16.50184744735841	2.2189739858801616	36.96817934817635	1.3445107099169307	11.671419066373996	26.807408132834976	12.661865355102274	11.521698471502098	22.324109384829736	35.1790451890277	15.71502821071575	12.858399587999868	0.8072147154755293	16.463830889090485	13.817747342062637	24.9206881320898	11.57773192572091	11.139293516241587	4.276085344793985	32.79952400192889	110.79162702403114	25.638310057889253	17.868469773355507	120.92883281605648	7.151323291625547	16.900549472455534	31.48519890438364	17.494413654855713	6.289559377439057	24.421235589703112	6.206277132796535	7.3723611539792655	7.161553441410322	37.02740499494249	54.84574359715738	21.107895776199303	28.664909824961153	65.09406820652902	10.672963475365066	9.311474271511127	95.6861142574174	12.525241334141983	291.9982795315278	37.77599047750713	15.334133742383813	0.7517643948507814	48.39417578181027	7.084947029930899	41.88163534255687	19.95053483831701	53.664994249989064	25.62778780536404	100.57065374187394	14.610311515567606	38.74153403409481	10.422519959678795
OTU_10	0.48795038767406135	0.31420363234217796	0.8739801061373835	0.14926809527125068	0.7998115107912394	252.33895751212683	2.8571159275375355	23.979744637206085	0.16354980018731702	0.0	10.666968717678479	2.1034233842642105	1.4094477495416269	11.335882047974785	0.5754594242009734	4.262751953219816	14.413290709078728	262.0105444734877	15.254286322286765	9.900715322517874	0.2530711628334727	9.796623588810544	3.5215649150594475	10.36920738262522	10.666968717678479	1.211535812260535	10.619066769362268	3.0356890472100204	13.109662827509485	18.443675877657572	10.805244091133497	0.26025235065480706	14.851656809084576	13.016788276309624	12.260725939928628	6.746112405758321	3.810347082397628	14.652733234547183	30.809684222638754	7.6689297873061095	53.957275172710226	0.7333186874999542	9.48719949274572	82.38213921649825	17.172374163102877	13.216242511433931	45.52089284730512	4.74847030486897	7.212778080906856	15.656057164647295	4.160826310567119	12.376494147447753	9.48719949274572	18.533905762637946	10.5056979967262	21.93149126256314	11.853611435348403	17.940701994460905	1.632735931945465	39.241794100716184	1.3178384915694628	11.194416648128044	30.244917867797152	14.378271692556833	12.292827449311739	23.51529499279836	40.669324045553445	16.86966270100792	14.68105439347356	0.5097877005018361	16.524684150616025	15.06655163969811	26.927883531661028	11.859919094363585	11.447194840385324	4.1917916462446145	36.439475954282436	132.89623822362236	28.688105792519842	19.752209868417737	143.80293952991792	7.187150354325246	18.897870336260265	35.37660111721875	18.435488131579092	6.32394907543064	27.85219499770136	6.240529482172854	7.847797138408448	7.248708771109851	42.32280401585591	51.07578484081156	23.929987262729412	28.307507809696045	71.2400215139597	11.065998612427565	10.416590206307315	103.45096604074905	12.977093694214775	365.86496636810114	43.272847519574924	16.47142974393771	0.48795038767406135	54.433495635903746	7.248708771109851	47.02832922244559	21.388893395532104	56.86877249287022	28.033536788629135	109.00236898715977	15.509223246186178	42.92470146023465	10.690957115233708
